EmployeeID,Age,Department,JobRole,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TrainingTimesLastYear,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,Cluster,CareerPathSegment,PromotionGapRiskScore,Attrition,JobSatisfaction,EnvironmentSatisfaction
898,32,Research & Development,Laboratory Technician,10,4,1,3,1,0.1,0.4,0.3,0.1,3,Fast-Track Performers,Low,1,3,4
899,39,Research & Development,Research Scientist,5,2,0,2,3,0.0,0.4,0.4,0.6,3,Fast-Track Performers,Low,1,1,3
900,30,Research & Development,Laboratory Technician,9,2,6,6,7,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.7777777777777778,0,High-Risk Stagnation Profile,High,0,4,1
901,36,Research & Development,Healthcare Representative,7,7,1,0,7,0.14285714285714285,1.0,0.0,1.0,2,High-Risk Stagnation Profile,High,0,3,4
902,46,Human Resources,Human Resources,7,6,5,3,7,0.7142857142857143,0.8571428571428571,0.42857142857142855,1.0,0,High-Risk Stagnation Profile,High,0,1,4
903,28,Research & Development,Laboratory Technician,9,8,7,6,5,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.5555555555555556,0,High-Risk Stagnation Profile,High,0,4,3
904,50,Research & Development,Research Director,3,2,1,2,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,Fast-Track Performers,Medium,0,1,4
905,40,Sales,Sales Executive,5,4,1,2,0,0.2,0.8,0.4,0.0,3,Fast-Track Performers,Medium,1,2,4
906,52,Sales,Sales Executive,8,7,7,2,7,0.875,0.875,0.25,0.875,0,High-Risk Stagnation Profile,High,1,2,2
907,30,Research & Development,Manager,9,1,0,2,8,0.0,0.1111111111111111,0.2222222222222222,0.8888888888888888,3,Fast-Track Performers,Medium,0,1,2
908,39,Research & Development,Manufacturing Director,8,7,1,6,7,0.125,0.875,0.75,0.875,2,High-Risk Stagnation Profile,Medium,0,3,1
909,31,Sales,Sales Executive,10,8,9,5,6,0.9,0.8,0.5,0.6,0,High-Risk Stagnation Profile,High,0,3,4
910,41,Sales,Sales Executive,19,2,11,4,9,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.47368421052631576,0,High-Risk Stagnation Profile,High,0,2,3
911,31,Sales,Sales Representative,3,2,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,Promotion-Stalled Employees,High,1,2,4
912,44,Research & Development,Laboratory Technician,3,2,1,4,2,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,3,Fast-Track Performers,Medium,1,1,1
913,42,Research & Development,Manager,20,8,2,3,10,0.1,0.4,0.15,0.5,2,High-Risk Stagnation Profile,Medium,0,3,3
914,55,Research & Development,Manager,19,9,9,5,11,0.47368421052631576,0.47368421052631576,0.2631578947368421,0.5789473684210527,0,High-Risk Stagnation Profile,High,0,3,4
915,40,Research & Development,Research Scientist,4,2,0,0,0,0.0,0.5,0.0,0.0,3,Fast-Track Performers,Medium,0,3,3
916,34,Research & Development,Healthcare Representative,9,7,1,0,6,0.1111111111111111,0.7777777777777778,0.0,0.6666666666666666,2,High-Risk Stagnation Profile,High,0,4,4
917,40,Research & Development,Research Scientist,9,8,8,4,8,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.8888888888888888,0,High-Risk Stagnation Profile,High,0,4,3
918,41,Sales,Sales Executive,9,3,1,2,7,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.7777777777777778,3,Fast-Track Performers,Medium,0,1,3
919,35,Research & Development,Research Scientist,9,6,1,3,1,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.1111111111111111,3,Fast-Track Performers,Medium,0,3,3
920,38,Sales,Sales Executive,7,7,1,3,7,0.14285714285714285,1.0,0.42857142857142855,1.0,2,High-Risk Stagnation Profile,Medium,0,1,2
921,34,Sales,Sales Executive,10,8,9,6,6,0.9,0.8,0.6,0.6,0,High-Risk Stagnation Profile,High,0,1,3
922,25,Research & Development,Laboratory Technician,3,2,1,6,2,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,4,4
923,40,Research & Development,Laboratory Technician,4,2,0,3,3,0.0,0.5,0.75,0.75,3,Fast-Track Performers,Low,0,2,2
924,36,Sales,Sales Executive,15,7,6,2,13,0.4,0.4666666666666667,0.13333333333333333,0.8666666666666667,0,High-Risk Stagnation Profile,High,0,1,1
925,48,Research & Development,Manufacturing Director,10,9,0,2,8,0.0,0.9,0.2,0.8,2,High-Risk Stagnation Profile,High,0,4,4
926,27,Sales,Sales Representative,1,0,0,4,0,0.0,0.0,4.0,0.0,1,Early-Career Explorers,Low,0,4,3
927,18,Research & Development,Laboratory Technician,0,0,0,5,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,4,4
928,35,Research & Development,Laboratory Technician,9,7,0,0,0,0.0,0.7777777777777778,0.0,0.0,3,Fast-Track Performers,Medium,0,4,4
929,27,Sales,Sales Executive,6,2,0,3,0,0.0,0.3333333333333333,0.5,0.0,3,Fast-Track Performers,Low,0,4,4
930,55,Sales,Sales Executive,19,7,3,2,8,0.15789473684210525,0.3684210526315789,0.10526315789473684,0.42105263157894735,2,High-Risk Stagnation Profile,Medium,1,3,1
931,34,Research & Development,Research Scientist,5,4,0,2,0,0.0,0.8,0.4,0.0,3,Fast-Track Performers,Medium,0,3,1
932,40,Research & Development,Healthcare Representative,12,11,11,0,8,0.9166666666666666,0.9166666666666666,0.0,0.6666666666666666,0,High-Risk Stagnation Profile,High,0,3,2
933,34,Research & Development,Laboratory Technician,8,7,7,1,7,0.875,0.875,0.125,0.875,0,High-Risk Stagnation Profile,High,0,3,2
934,31,Sales,Sales Representative,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,1,4,3
935,35,Sales,Sales Executive,4,2,3,0,2,0.75,0.5,0.0,0.5,4,Promotion-Stalled Employees,High,1,3,4
936,38,Research & Development,Research Scientist,4,2,0,2,3,0.0,0.5,0.5,0.75,3,Fast-Track Performers,Low,0,3,4
937,34,Research & Development,Healthcare Representative,14,11,4,2,11,0.2857142857142857,0.7857142857142857,0.14285714285714285,0.7857142857142857,2,High-Risk Stagnation Profile,High,0,4,3
938,28,Sales,Sales Executive,5,3,0,0,4,0.0,0.6,0.0,0.8,3,Fast-Track Performers,Medium,0,1,3
939,31,Research & Development,Manufacturing Director,10,2,6,3,7,0.6,0.2,0.3,0.7,0,High-Risk Stagnation Profile,High,1,3,4
940,39,Sales,Sales Executive,5,4,1,2,4,0.2,0.8,0.4,0.8,3,Fast-Track Performers,Medium,0,4,1
941,51,Sales,Sales Executive,4,2,3,5,2,0.75,0.5,1.25,0.5,4,Promotion-Stalled Employees,High,0,2,2
942,41,Research & Development,Research Scientist,6,2,3,4,3,0.5,0.3333333333333333,0.6666666666666666,0.5,3,Fast-Track Performers,Medium,0,4,4
943,37,Research & Development,Research Scientist,6,4,1,2,3,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.5,3,Fast-Track Performers,Medium,0,3,3
944,33,Sales,Sales Executive,5,4,1,2,2,0.2,0.8,0.4,0.4,3,Fast-Track Performers,Medium,0,4,2
945,32,Sales,Sales Executive,3,2,1,3,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,2,3
946,39,Research & Development,Healthcare Representative,6,4,0,2,5,0.0,0.6666666666666666,0.3333333333333333,0.8333333333333334,3,Fast-Track Performers,Medium,0,3,3
947,25,Sales,Sales Executive,3,2,1,3,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,3,1
948,52,Research & Development,Manufacturing Director,5,3,0,3,2,0.0,0.6,0.6,0.4,3,Fast-Track Performers,Low,0,3,4
949,43,Research & Development,Research Scientist,20,7,1,3,8,0.05,0.35,0.15,0.4,2,High-Risk Stagnation Profile,Medium,0,3,1
950,27,Sales,Sales Executive,6,2,4,3,4,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,3,Fast-Track Performers,Medium,0,4,4
951,27,Research & Development,Research Scientist,8,2,7,2,7,0.875,0.25,0.25,0.875,0,High-Risk Stagnation Profile,High,1,3,4
952,26,Research & Development,Research Scientist,4,3,1,2,1,0.25,0.75,0.5,0.25,3,Fast-Track Performers,Medium,0,4,1
953,42,Human Resources,Manager,20,7,0,5,9,0.0,0.35,0.25,0.45,2,High-Risk Stagnation Profile,Medium,0,1,3
954,52,Research & Development,Laboratory Technician,5,4,0,2,4,0.0,0.8,0.4,0.8,3,Fast-Track Performers,Medium,0,1,3
955,37,Research & Development,Laboratory Technician,3,2,0,6,2,0.0,0.6666666666666666,2.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,3,1
956,35,Research & Development,Manufacturing Director,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,0,4,3
957,25,Research & Development,Laboratory Technician,3,2,0,2,2,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,Fast-Track Performers,Medium,0,4,1
958,26,Research & Development,Laboratory Technician,7,7,0,2,7,0.0,1.0,0.2857142857142857,1.0,2,High-Risk Stagnation Profile,High,0,1,3
959,29,Human Resources,Human Resources,10,9,0,3,9,0.0,0.9,0.3,0.9,2,High-Risk Stagnation Profile,Medium,0,1,2
960,49,Research & Development,Laboratory Technician,4,3,1,2,3,0.25,0.75,0.5,0.75,3,Fast-Track Performers,Medium,1,1,1
961,29,Research & Development,Healthcare Representative,8,7,7,1,7,0.875,0.875,0.125,0.875,0,High-Risk Stagnation Profile,High,1,4,3
962,36,Sales,Sales Executive,5,4,0,3,1,0.0,0.8,0.6,0.2,3,Fast-Track Performers,Medium,0,2,1
963,31,Sales,Sales Representative,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,1,3,2
964,30,Sales,Sales Executive,3,2,0,3,2,0.0,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,1,4
965,31,Research & Development,Research Director,3,2,1,3,0,0.3333333333333333,0.6666666666666666,1.0,0.0,3,Fast-Track Performers,Medium,0,2,1
966,34,Research & Development,Research Scientist,4,3,1,2,3,0.25,0.75,0.5,0.75,3,Fast-Track Performers,Medium,0,1,4
967,31,Research & Development,Research Scientist,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,1,2,1
968,27,Research & Development,Laboratory Technician,5,0,1,3,4,0.2,0.0,0.6,0.8,3,Fast-Track Performers,Low,0,1,2
969,36,Research & Development,Laboratory Technician,10,4,1,2,8,0.1,0.4,0.2,0.8,2,High-Risk Stagnation Profile,Medium,0,4,1
970,36,Sales,Sales Executive,3,2,0,3,2,0.0,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,1,3
971,47,Research & Development,Research Scientist,6,5,1,2,2,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,3,Fast-Track Performers,Medium,0,4,1
972,25,Sales,Sales Representative,3,2,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,Promotion-Stalled Employees,High,1,1,1
973,37,Research & Development,Laboratory Technician,6,5,1,2,3,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.5,3,Fast-Track Performers,Medium,0,3,3
974,56,Research & Development,Research Scientist,3,2,1,3,0,0.3333333333333333,0.6666666666666666,1.0,0.0,3,Fast-Track Performers,Medium,0,1,1
975,47,Research & Development,Research Director,20,17,5,2,6,0.25,0.85,0.1,0.3,2,High-Risk Stagnation Profile,High,0,3,1
976,24,Sales,Sales Executive,5,4,0,3,3,0.0,0.8,0.6,0.6,3,Fast-Track Performers,Medium,0,3,4
977,32,Sales,Sales Executive,4,3,0,3,3,0.0,0.75,0.75,0.75,3,Fast-Track Performers,Medium,0,4,4
978,34,Research & Development,Laboratory Technician,5,4,0,2,2,0.0,0.8,0.4,0.4,3,Fast-Track Performers,Medium,0,2,4
979,41,Research & Development,Research Scientist,4,2,0,5,3,0.0,0.5,1.25,0.75,3,Fast-Track Performers,Low,0,3,2
980,40,Research & Development,Laboratory Technician,8,7,0,2,7,0.0,0.875,0.25,0.875,2,High-Risk Stagnation Profile,High,0,3,3
981,31,Sales,Sales Executive,13,7,9,5,9,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.6923076923076923,0,High-Risk Stagnation Profile,High,0,4,1
982,46,Sales,Sales Executive,7,7,4,1,3,0.5714285714285714,1.0,0.14285714285714285,0.42857142857142855,0,High-Risk Stagnation Profile,High,1,4,1
983,39,Research & Development,Laboratory Technician,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,1,1,1
984,31,Research & Development,Manufacturing Director,10,8,4,2,7,0.4,0.8,0.2,0.7,2,High-Risk Stagnation Profile,High,1,2,3
985,45,Research & Development,Healthcare Representative,7,7,0,2,7,0.0,1.0,0.2857142857142857,1.0,2,High-Risk Stagnation Profile,High,0,1,2
986,31,Human Resources,Human Resources,3,2,0,3,2,0.0,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,2,4
987,31,Research & Development,Laboratory Technician,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,1,4,2
988,45,Research & Development,Manufacturing Director,3,1,1,4,2,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,3,Fast-Track Performers,Medium,0,4,2
989,48,Sales,Sales Executive,2,2,2,3,2,1.0,1.0,1.5,1.0,4,Promotion-Stalled Employees,High,0,1,3
990,34,Human Resources,Human Resources,2,2,2,0,2,1.0,1.0,0.0,1.0,4,Promotion-Stalled Employees,High,1,3,1
991,40,Research & Development,Research Director,9,8,4,5,8,0.4444444444444444,0.8888888888888888,0.5555555555555556,0.8888888888888888,2,High-Risk Stagnation Profile,High,0,2,4
992,28,Sales,Sales Executive,5,4,1,4,3,0.2,0.8,0.8,0.6,3,Fast-Track Performers,Medium,0,1,4
993,44,Research & Development,Laboratory Technician,5,2,0,5,3,0.0,0.4,1.0,0.6,3,Fast-Track Performers,Low,0,3,3
994,49,Research & Development,Healthcare Representative,3,2,1,0,2,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,3,Fast-Track Performers,High,0,3,1
995,40,Research & Development,Research Scientist,3,1,1,3,2,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,3,3
996,44,Research & Development,Research Scientist,5,2,1,3,3,0.2,0.4,0.6,0.6,3,Fast-Track Performers,Low,0,2,4
997,33,Sales,Sales Executive,4,3,0,2,3,0.0,0.75,0.5,0.75,3,Fast-Track Performers,Medium,0,1,4
998,34,Sales,Sales Executive,13,9,3,2,12,0.23076923076923078,0.6923076923076923,0.15384615384615385,0.9230769230769231,2,High-Risk Stagnation Profile,High,0,1,4
999,30,Sales,Sales Executive,2,1,2,2,2,1.0,0.5,1.0,1.0,4,Promotion-Stalled Employees,High,0,3,4
1000,42,Research & Development,Laboratory Technician,12,9,5,3,8,0.4166666666666667,0.75,0.25,0.6666666666666666,2,High-Risk Stagnation Profile,High,0,4,1
1001,44,Sales,Sales Executive,1,0,0,4,0,0.0,0.0,4.0,0.0,1,Early-Career Explorers,Low,0,3,1
1002,30,Research & Development,Research Scientist,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,0,3,3
1003,57,Research & Development,Research Scientist,12,9,2,2,8,0.16666666666666666,0.75,0.16666666666666666,0.6666666666666666,2,High-Risk Stagnation Profile,High,0,3,2
1004,34,Research & Development,Research Director,14,8,6,3,9,0.42857142857142855,0.5714285714285714,0.21428571428571427,0.6428571428571429,0,High-Risk Stagnation Profile,High,0,1,2
1005,28,Sales,Sales Representative,3,2,1,3,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,1,3,1
1006,29,Sales,Sales Executive,5,3,0,4,0,0.0,0.6,0.8,0.0,3,Fast-Track Performers,Low,1,2,1
1007,34,Sales,Sales Executive,15,9,10,2,10,0.6666666666666666,0.6,0.13333333333333333,0.6666666666666666,0,High-Risk Stagnation Profile,High,1,2,1
1008,35,Sales,Sales Representative,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,0,3,4
1009,24,Research & Development,Laboratory Technician,0,0,0,2,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,1,1,2
1010,24,Sales,Sales Representative,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,0,2,4
1011,44,Research & Development,Manufacturing Director,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,0,3,2
1012,29,Sales,Sales Executive,10,7,0,3,4,0.0,0.7,0.3,0.4,2,High-Risk Stagnation Profile,Medium,0,3,3
1013,30,Human Resources,Human Resources,5,3,1,3,3,0.2,0.6,0.6,0.6,3,Fast-Track Performers,Low,0,3,3
1014,55,Research & Development,Healthcare Representative,3,2,1,2,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,Fast-Track Performers,Medium,0,3,4
1015,33,Research & Development,Laboratory Technician,5,4,0,5,2,0.0,0.8,1.0,0.4,3,Fast-Track Performers,Medium,0,2,1
1016,47,Sales,Sales Executive,5,4,1,4,2,0.2,0.8,0.8,0.4,3,Fast-Track Performers,Medium,0,3,3
1017,28,Research & Development,Laboratory Technician,0,0,0,2,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,1,1,3
1018,28,Research & Development,Research Scientist,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,0,3,1
1019,28,Sales,Sales Executive,4,2,1,5,3,0.25,0.5,1.25,0.75,3,Fast-Track Performers,Low,0,1,3
1020,49,Research & Development,Laboratory Technician,3,2,1,3,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,1,3
1021,29,Research & Development,Laboratory Technician,3,2,0,3,2,0.0,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,2,4
1022,28,Research & Development,Manufacturing Director,8,6,1,2,7,0.125,0.75,0.25,0.875,2,High-Risk Stagnation Profile,High,0,2,3
1023,33,Research & Development,Healthcare Representative,0,0,0,6,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,3,4
1024,32,Research & Development,Manager,5,2,0,5,0,0.0,0.4,1.0,0.0,1,Early-Career Explorers,Low,0,4,3
1025,54,Research & Development,Manager,14,9,1,2,12,0.07142857142857142,0.6428571428571429,0.14285714285714285,0.8571428571428571,2,High-Risk Stagnation Profile,High,0,4,2
1026,29,Research & Development,Research Scientist,9,7,0,2,7,0.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,2,High-Risk Stagnation Profile,High,1,1,1
1027,44,Research & Development,Research Director,20,6,14,1,17,0.7,0.3,0.05,0.85,0,High-Risk Stagnation Profile,High,0,1,4
1028,39,Research & Development,Manufacturing Director,2,0,2,3,2,1.0,0.0,1.5,1.0,4,Promotion-Stalled Employees,High,0,2,2
1029,46,Sales,Manager,13,12,5,2,1,0.38461538461538464,0.9230769230769231,0.15384615384615385,0.07692307692307693,0,High-Risk Stagnation Profile,High,0,2,3
1030,35,Research & Development,Healthcare Representative,11,8,3,3,3,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.2727272727272727,2,High-Risk Stagnation Profile,High,0,2,4
1031,23,Research & Development,Laboratory Technician,4,3,1,2,2,0.25,0.75,0.5,0.5,3,Fast-Track Performers,Medium,0,3,1
1032,40,Research & Development,Laboratory Technician,5,4,1,3,0,0.2,0.8,0.6,0.0,3,Fast-Track Performers,Medium,1,1,4
1033,34,Sales,Sales Executive,10,9,8,3,6,0.8,0.9,0.3,0.6,0,High-Risk Stagnation Profile,High,0,3,4
1034,31,Research & Development,Research Scientist,7,2,7,2,7,1.0,0.2857142857142857,0.2857142857142857,1.0,0,High-Risk Stagnation Profile,High,1,3,4
1035,34,Sales,Sales Representative,11,10,5,4,7,0.45454545454545453,0.9090909090909091,0.36363636363636365,0.6363636363636364,2,High-Risk Stagnation Profile,High,0,3,2
1036,42,Research & Development,Laboratory Technician,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,0,2,3
1037,37,Research & Development,Research Scientist,10,8,3,2,7,0.3,0.8,0.2,0.7,2,High-Risk Stagnation Profile,High,0,4,1
1038,29,Research & Development,Healthcare Representative,7,7,0,3,7,0.0,1.0,0.42857142857142855,1.0,2,High-Risk Stagnation Profile,Medium,0,1,3
1039,33,Research & Development,Manufacturing Director,5,3,0,2,2,0.0,0.6,0.4,0.4,3,Fast-Track Performers,Low,0,2,4
1040,45,Research & Development,Research Scientist,5,4,0,3,3,0.0,0.8,0.6,0.6,3,Fast-Track Performers,Medium,0,4,4
1041,42,Research & Development,Healthcare Representative,20,8,13,3,9,0.65,0.4,0.15,0.45,0,High-Risk Stagnation Profile,High,0,4,4
1042,40,Sales,Sales Executive,8,4,7,5,1,0.875,0.5,0.625,0.125,0,High-Risk Stagnation Profile,High,0,1,1
1043,33,Research & Development,Laboratory Technician,15,14,5,3,7,0.3333333333333333,0.9333333333333333,0.2,0.4666666666666667,2,High-Risk Stagnation Profile,High,0,3,2
1044,40,Human Resources,Manager,21,7,7,2,7,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.3333333333333333,0,High-Risk Stagnation Profile,High,0,4,3
1045,24,Research & Development,Laboratory Technician,1,1,0,3,0,0.0,1.0,3.0,0.0,1,Early-Career Explorers,Medium,0,1,3
1046,40,Research & Development,Healthcare Representative,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,0,4,4
1047,45,Research & Development,Healthcare Representative,10,8,7,4,7,0.7,0.8,0.4,0.7,0,High-Risk Stagnation Profile,High,0,2,1
1048,35,Sales,Sales Representative,5,3,4,5,2,0.8,0.6,1.0,0.4,4,Promotion-Stalled Employees,High,0,3,2
1049,32,Research & Development,Research Scientist,7,1,2,2,5,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.7142857142857143,3,Fast-Track Performers,Medium,0,2,4
1050,36,Sales,Sales Representative,3,2,1,3,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,4,3
1051,48,Sales,Sales Executive,8,7,7,2,7,0.875,0.875,0.25,0.875,0,High-Risk Stagnation Profile,High,0,3,3
1052,29,Research & Development,Research Scientist,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,0,3,3
